1135.0,505.0,1165.0,565.0,1.0,5.0
819.0,476.0,837.0,521.0,0.0,4.0
1296.0,422.0,1312.0,459.0,0.0,3.0
920.0,480.0,934.0,518.0,0.0,2.0
1130.0,468.0,1166.0,563.0,0.0,1.0
820.8813718096974,478.3078055265458,838.1183285498712,522.6917949528788,0.0,4.0
1300.8147827744542,425.45971531592284,1315.1844181843953,460.539785283358,0.0,3.0
923.1968271462154,481.5098003756909,938.802373812634,521.48970022359,0.0,2.0
1129.119730947256,470.69169985022296,1165.880368932888,566.3077008689139,0.0,1.0
824.7111057748665,480.0425482133141,840.117077336519,520.2431448528818,0.0,4.0
1301.3106157458888,425.34547898278186,1315.1463743307218,459.05453587088095,0.0,3.0
925.2222878131684,478.8318984273431,941.9487121239893,520.6825124821008,0.0,2.0
1127.0433622241144,471.40716815053065,1162.242702183653,562.1643665184897,0.0,1.0
1128.1610584774846,509.54927770566536,1156.3471468684286,563.9427010439924,1.0,5.0
826.4466540619037,477.418365844708,842.7147782689203,520.0665221819811,0.0,4.0
1301.4349861032688,425.24245960044544,1315.746772067991,459.6161192026355,0.0,3.0
927.0261903911562,478.00581843362295,943.3776706014742,518.2164916335117,0.0,2.0
1123.6672852338293,471.13645149001246,1158.6763658143982,559.1262569576157,0.0,1.0
828.333245846592,475.3756542325386,844.8427621723577,518.1904163868148,0.0,4.0
1301.3162443195802,424.5209944619623,1315.947880827869,459.65510624750897,0.0,3.0
928.104376082046,477.61840606558883,944.411264185735,517.9162211999836,0.0,2.0
1120.6682646074948,472.759239680645,1154.5834267467892,560.0458092086504,0.0,1.0
829.592801008131,472.45384719025185,846.7397155713908,516.162497746902,0.0,4.0
1301.2000285288882,424.22366669905284,1315.9999000998632,459.7565054012789,0.0,3.0
927.8120162597622,475.8634982850776,944.9834341361634,517.2945497586836,0.0,2.0
1118.6466121606563,472.06308932519937,1151.8855321626165,558.4683557532683,0.0,1.0
831.6265421373762,473.86067919695614,847.6330718004817,514.2869200154024,0.0,4.0
1300.8702329376163,423.0837892541042,1315.4657560280618,459.2883021697867,0.0,3.0
929.174970633192,475.6978811424519,944.9984117749335,514.5428579872125,0.0,2.0
1116.747070742428,469.5113181383832,1148.994653476938,553.287756579563,0.0,1.0
832.1838732973114,473.20343946723403,847.6214485704387,512.766839393942,0.0,4.0
1300.104631689867,423.3670310824514,1314.366538063724,458.537607004591,0.0,3.0
929.7255504097923,475.3854763837032,944.688057385956,512.5793320775255,0.0,2.0
1112.6121045239595,468.300223440428,1144.3354841783946,550.6785491168234,0.0,1.0
831.6910702451163,473.82222878725463,847.1836769423795,513.2568545351303,0.0,4.0
1298.3799161368502,425.0250107643512,1312.3973302061668,459.1630447997947,0.0,3.0
928.74159463547,475.77626847218187,944.0196108863109,513.2778697477261,0.0,2.0
